Mee,Vemu,Vetau,Mmutau,Xi,fe,fmu,ftau,MN1,MN2,MN3
1310.98134061935,73.4513659193373,74.4949954509333,5.46030291836216,3.18508621101117,0.000284150485706,2.01344071876784E-05,1.67714678576051E-05,5.46006680614691,13.7188970832472,1319.24330576532
99.732964052522,71.4885488842741,73.8639036645925,68.9526834466307,3.18242463363363,7.87846256413288E-05,7.1311991659019E-05,6.05754647562273E-05,68.9264007611728,117.506208203695,148.425164010983
42.6663771399733,51.634512804957,43.8028838944607,68.8291769013528,3.18571525920915,5.16297901259562E-05,7.85895942008564E-05,5.4823258795969E-05,65.9123242990282,77.3622016951336,100.675802845673
387.649540264986,66.4411788317744,50.6412420671751,12.5666839664914,3.18004824730482,0.000156174858409,3.54064100486468E-05,2.24356057076963E-05,12.3745973532337,29.1260280163268,404.406335604604
1174.41291261818,63.1687927152682,35.1219510942019,2.58538013589633,3.18018154774876,0.00027168774379,1.88205839873774E-05,8.665007786215E-06,2.40157594541264,6.8237363921131,1178.83604559896
18.1750582629469,53.1882005547668,21.6654196552939,93.4049928753979,3.17911992636557,3.39700635789285E-05,0.000132644189144,4.48266842486192E-05,32.3174666264983,100.700081592565,114.852702289723
110.208740569102,57.6847399510826,40.0924673090692,27.4506879331446,3.18392116155968,8.23175940841949E-05,5.4608766910208E-05,3.1137829649506E-05,26.551437626845,56.4402989440818,140.115777716821
4.99493278789926,42.319573347535,56.5642111694626,700.69282518632,3.17816480982616,1.77389149550008E-05,0.000199894147262,0.000222637241072,11.7084573544307,700.839360132118,707.554828795476
470.368480232065,52.458868213657,74.810752121124,10.6287407802309,3.1819982074709,0.000169498768637,2.36819662960222E-05,2.7656938012936E-05,10.3334703085399,27.1223057085997,487.162406550191
0.825869413094159,63.8306189241133,26.6263437521366,2968.96490074553,3.17592814903422,7.2571386224382E-06,0.000739997048124,0.000257497519935,1.96941305309892,2969.19810586564,2970.34193242158
91.1122319836331,40.6237551165663,21.0992057894776,13.5405473641496,3.1810990726962,7.57656614926968E-05,4.45075709177376E-05,1.92476816134775E-05,12.2906932200257,29.8724937508485,108.699754229679
0.169840660361656,68.0541956503845,58.9693929398518,32542.7280438625,3.18127800397145,3.26053018503361E-06,0.001693125740958,0.001211898340695,0.416394915924172,32542.729311955,32542.9759454106
34.8729723574533,31.4645458125968,41.7417205530764,45.0256012588162,3.18672683218495,4.57599714429472E-05,5.02801515422093E-05,5.4313844662052E-05,42.6978657620969,62.6674374539299,70.605920691168
2.30760740100979,57.6320350626734,38.776572152113,1232.74478489415,3.18614815058648,1.19439668588794E-05,0.000372377847373,0.000205554254646,5.91320177065973,1232.88946165855,1236.49645847537
816.137654719648,66.6165470780269,45.0363971130001,5.36657894580748,3.17802137278492,0.000226417158155,2.45607859421348E-05,1.38157837622161E-05,5.20029204846824,12.9990245081091,823.938308936984
27.6463145872355,61.8318920102179,70.7229313318292,215.209555073846,3.18185701034554,4.14572272423692E-05,0.000119403848704,0.000112840972761,59.3742201239367,215.445637305906,247.188865085804
9.29049178688861,62.1710452188287,55.2511978270496,524.551684947444,3.18212674468504,2.42559671446137E-05,0.000212389326246,0.000157017698645,21.8553488252144,524.598746147821,537.168149016451
429.24110085517,64.8669236647622,54.2837024757009,12.0476155311307,3.17893929993481,0.000165339423746,3.32833179455677E-05,2.31334760919924E-05,11.9690201222293,27.6280844609529,444.905069121564
1499.29940204066,43.0288447280647,72.8621844132138,2.920505613708,3.1795200341052,0.000306258798442,1.14563502722336E-05,1.60258930870743E-05,2.75438682678316,7.50595632836274,1504.0520564231
0.127888182440845,47.5818577736178,55.2837940065972,29370.2551845454,3.18127485584853,2.83181762360082E-06,0.001382624232131,0.001337380265505,0.306954732167026,29370.2561944151,29370.435319711
28.8317346921408,68.5412368835006,59.2675270376092,178.162676676768,3.1898407670722,4.18919574992505E-05,0.000124192260161,8.78072105195816E-05,62.3917083820814,178.50178964285,212.086339247562
2610.006102628,52.2814574356808,53.8277308580921,1.45109640817212,3.1826607017851,0.000402080860649,1.03231920950766E-05,8.76024735132031E-06,1.45083345123645,3.60450746131801,2612.16050818611
244.924646566828,74.0139900578621,62.4193023371815,23.2658433154425,3.18621814077791,0.000122257779443,4.55604694011813E-05,3.14402046702497E-05,23.1066626896262,54.4316046830185,276.265169781343
1.63486361395685,54.1291757497056,67.7752963392336,3261.16241477751,3.17939248231559,1.01689146247705E-05,0.000446028104501,0.000463871977219,3.88133012422029,3261.19098947273,3263.43813274815
120.196720981344,67.2778397670655,67.0513802236658,51.1972431636025,3.18350874052076,8.62093077705529E-05,6.21611900081939E-05,5.11769126571186E-05,51.1970798453231,93.4009547810411,162.447155833267
707.634125132818,73.9676771679784,37.8440260658763,5.29937852923946,3.18247409876325,0.000209580298873,2.79873429341578E-05,1.18129413175858E-05,4.80543168645282,14.3715983016964,717.202455388745
17.4668786336977,52.2255819152637,30.2279760363634,128.924839331535,3.17996759599237,3.32977574252156E-05,0.000130643492606,6.27268720275023E-05,35.5374739143244,131.32488302038,149.404374679213
3.05064943512761,73.4734419054202,73.5628087309443,2382.45830920959,3.1853433498842,1.38084626702692E-05,0.000425367547722,0.000351184668579,7.57178624777799,2382.45831088943,2386.9811956989
1773.07680865611,65.9534971198437,43.8061746700999,2.35896717490375,3.18205748343949,0.000335313837861,1.64723565339814E-05,9.10165715388451E-06,2.27903266632088,5.80225063533273,1776.60106050492
232.997546716311,54.74194221566,31.0324596018123,8.53076244018809,3.18693214041177,0.000118723119906,3.36070491497875E-05,1.55139026168364E-05,7.90435210284906,23.3842769803036,248.482371552482
22.844300544375,53.5720658223575,74.2443335306722,237.753703502281,3.18174513332192,3.7790711704943E-05,0.000114185862772,0.000130857968504,50.0744968351535,238.828170619477,266.070542162224
91.4298962939181,72.0393179396692,66.3545360201721,74.6623652502071,3.17918986733059,7.58349708470319E-05,7.84693167198757E-05,6.00435647744977E-05,74.4631732526043,119.890923850314,137.021681761056
0.715513565528426,51.8262191039956,63.861846889977,6125.62565827818,3.18230190313761,6.67534974979722E-06,0.000614522091981,0.000625428929304,1.79544718947409,6125.63748448938,6126.71777484562
15.8257242483651,53.6825000126713,62.575102390973,304.082014328865,3.18255713174463,3.17229719829652E-05,0.000141521945754,0.000136941573558,35.5674272143367,304.224599231177,323.974468534591
2506.40153842953,15.9880516212524,45.9115610318359,0.360544263909304,3.18629289585031,0.000391374371967,3.07017391927774E-06,7.2365403098645E-06,0.279128738135811,1.22153276950254,2507.34408094165
325.316174403516,59.392109612845,67.8394176707166,16.3473996624337,3.18410061329845,0.000142222314822,3.29263753151637E-05,3.09745773901626E-05,16.2833203699228,38.6183117588873,347.660446848561
2.60125883852652,57.8566661959658,48.5625903242815,1499.90874395736,3.17906846308994,1.27425930463668E-05,0.000367869615329,0.000256444054129,6.33064556958404,1499.9376248335,1503.66809153057
1.22602526849958,73.6754919534631,65.2183720696321,5934.28207629257,3.17784318789742,8.87502643469014E-06,0.000717808974496,0.000533265722451,2.84418777478183,5934.28810460179,5935.90672565449
1.83278696876343,52.3659710901339,57.9684937921136,2116.20481623454,3.18474598296805,1.05806335873823E-05,0.000378921303006,0.000343277434466,4.69425024074298,2116.212243851,2119.07474927333
73.3892002725377,66.1313804619051,16.2537009210451,17.2745554453152,3.18843824895738,6.67107430711931E-05,7.24927484615544E-05,1.45426173604079E-05,10.5429699370259,49.7264530187937,112.578885472552
5057.41835851372,74.7049252139011,61.8850236139246,1.24159501707064,3.18389038094823,0.000563720786133,1.0684304371597E-05,7.32667394585756E-06,1.23228074353978,3.09124694957499,5059.27797475314
5152.81035352021,42.6549189442485,26.6497020415255,0.268073364892745,3.18432742446973,0.000560854555865,5.68150263742257E-06,2.90311622718737E-06,0.254923167604348,0.745642663527741,5153.3012098616
909.0704276052,57.4850834922457,71.4657212699117,6.17737977459532,3.18087424421262,0.000239196380824,1.94463888356344E-05,2.00852083126506E-05,6.1154711956211,15.2144937386773,918.172233767647
131.554591264311,74.4558994347496,45.4351738763409,31.1486885017655,3.19045001877758,8.94606112232424E-05,6.16790437063267E-05,3.0832383957691E-05,29.244678741405,67.9361316721892,170.272119925233
1.31751301970901,66.6942084434081,52.9680013128763,3326.37542182783,3.18520864173661,8.95498682773644E-06,0.00056074276037,0.000364106856286,3.43851669526188,3326.40376239941,3328.52553978861
44.6039832830786,31.4346788167454,65.3509840536074,68.8302366375702,3.17692280968015,5.33146132283635E-05,5.03661057433289E-05,8.75327589873006E-05,51.1308885571532,95.0420982844912,101.661843201349
1115.37570581016,55.8850204934183,68.1827658103844,4.37972743666114,3.18518513099815,0.000261206217685,1.64621468233959E-05,1.64198986138052E-05,4.34177552149293,11.238153373595,1122.27457966784
10.8180123019249,60.0757098254072,36.7791110067006,298.747032208487,3.18094641731244,2.62838445518313E-05,0.000193450839078,9.90106071269651E-05,24.3416986959403,299.712521863418,313.241251553379
27.8258249862511,57.7533780915469,41.884836868526,106.20351393211,3.18994064392823,4.12404636420765E-05,0.000104898106585,6.2096995357535E-05,55.9178126545353,108.394287313523,136.514140168421
714.956684229477,58.5858001087207,28.5522214966421,3.49930018996288,3.17731904838167,0.000212850142904,2.34346403298606E-05,9.52952222010732E-06,3.1476579074024,9.01684283179858,720.826879338331
48.9886686658376,64.6509506887591,26.7979320167145,50.235913641779,3.17937728550632,5.57613021722266E-05,9.65293950336199E-05,3.31624508911043E-05,37.968343359349,83.1759756016964,94.2501716307084
79.7992319285635,64.370091374573,73.1187096839235,87.7848521767192,3.17877828723143,7.13961893704354E-05,7.70477178258482E-05,7.31614833005866E-05,86.9682164753276,125.010086932347,132.548082546895
55.4995698515206,30.4462913696031,71.7896450290204,55.2979519094818,3.18044610507407,5.88537810889587E-05,4.21777231555726E-05,8.24519629738144E-05,42.4444623451515,92.1071349237091,105.224199307755
50.1522584088164,39.910031120959,28.8524701864232,28.5721904370078,3.18556436841974,5.54467511498458E-05,5.44858082374532E-05,3.23466052908893E-05,27.6250858903785,51.8886861176986,74.4510529048372
3618.70683247976,67.5709284729184,73.7979798924182,1.5880570655631,3.18872448308013,0.000467585915953,1.04357825186428E-05,9.27337087128042E-06,1.58518990515219,4.347484366419,3621.47024207857
557.222436100338,33.0030944693399,67.1917836609286,5.00761001065282,3.1816624658164,0.000184516717625,1.36274353309885E-05,2.26879984582781E-05,4.46752538907579,14.2801532400868,567.037030644515
15.8695803654073,38.092995743694,53.4521200548178,194.176762798013,3.17544872245943,3.18723491025911E-05,0.000103425906271,0.000120768297368,33.5319187242973,194.877823285318,212.54582881538
2.51622103946101,54.3405891076568,53.3509671615951,1485.19931805027,3.18388710384196,1.23985416920038E-05,0.000337179329846,0.000270973491956,6.40211201679562,1485.1996487484,1489.08691049412
648.148193544763,52.4712845527911,57.3291024142307,7.0442520164008,3.17881360645116,0.000202600068349,2.22078737960207E-05,2.02043383079935E-05,7.03321310909568,16.1231447755869,657.240918732751
11.1228302710386,55.0052864080141,74.1557787723643,556.993366869545,3.17985756304673,2.6704668679298E-05,0.000178080100278,0.000200955424972,25.1031821013083,557.33374046235,571.318818991237
6.20560929953026,63.3726605910104,51.9665254517879,809.776131443755,3.17439838593086,1.99713842028096E-05,0.00027640619007,0.000189297944198,14.1945246939476,809.857489821082,817.848314239287
1627.06503675449,47.8768638102058,73.2644848281714,3.28930861353519,3.17852216762785,0.000323935280369,1.28784364743511E-05,1.64863008672684E-05,3.17247707062866,7.85693849282129,1631.75066553957
31.3218366475428,58.2083655898683,43.1055457918111,93.786642172998,3.1886655512187,4.33675706989265E-05,9.71829601207124E-05,5.85694300215028E-05,60.9805968138767,96.746995094522,126.439374835763
1354.01859679862,55.3229466285808,54.8851859738255,2.90930266680402,3.18689291402127,0.000289839123224,1.48890631707695E-05,1.21681347896938E-05,2.90926263344749,7.36835305863366,1358.47950159388
459.916114956906,66.6806809227581,49.7251926297268,10.9802610421382,3.17793668926061,0.000171019247923,3.35942446843713E-05,2.09262180923526E-05,10.7911299595447,25.0621026115964,474.191125570497
1.11355896919853,57.5387748799137,66.0982775146403,4207.28768487431,3.18905235055275,8.20550322782887E-06,0.00052192674876,0.000492028460528,2.91943441194613,4207.29639596595,4209.10304765855
1.5995123541133,39.989133002382,68.1051700338973,2295.64555991794,3.18353551953169,1.00172790181052E-05,0.000321080822549,0.000450728514031,3.96670818661706,2295.81793882373,2298.18597569263
125.690016214639,75.0343870674014,73.5573163331689,65.8939140246497,3.17894637556677,8.96508722500564E-05,7.18475020667942E-05,5.88695756345969E-05,65.8863116188974,112.25200974803,172.110872094807
128.674172921979,71.8902804033864,72.5189036521018,48.8922048669136,3.18553127571161,8.81859557129639E-05,6.0174255690371E-05,4.95319955681735E-05,48.8911442580042,95.3909826813647,175.221466189617
185.136193797859,64.5471371367904,72.3417267144298,33.8503697064612,3.18676672562868,0.000107322488701,4.78795664075761E-05,4.4151661042688E-05,33.7455498582145,70.5184940642859,221.934228647409
2.13901503055596,59.7612612420556,24.9673879064321,1069.08657436277,3.17649786812594,1.17191076126946E-05,0.000444358127741,0.000154922604213,4.9116317331888,1069.6544904482,1072.42784694203
16.3984663902886,74.732901029537,39.7012221097671,240.329768238088,3.1807166508493,3.1947095961226E-05,0.000185554744897,8.10130861068707E-05,36.9840278771877,243.206780456957,263.800559876282
583.140354185832,35.261893574316,22.2929797201804,2.03420991742065,3.17834109999028,0.000191950760184,1.56521494130624E-05,8.26163849042072E-06,1.94982237941842,4.9092639812432,586.100505191991
169.346304397282,58.2445529161723,46.4934899159387,20.0545767861852,3.18703436926431,0.00010162610292,4.34751986672521E-05,2.83388594633836E-05,19.8139542879208,45.6760442041382,195.222422412071
4.81075297640163,74.9366160408257,63.3937346464771,1419.71887155762,3.17688494745551,1.73902948391832E-05,0.000357363880626,0.000251647265013,11.4469138257365,1419.76606593533,1426.40397576297
0.81738159214265,37.3266044875871,51.2813149573742,3235.1498727185,3.18344142354675,7.13126860742691E-06,0.00042198506267,0.000479089891147,1.99954016918399,3235.17998227352,3236.36256428142
8.68992826256573,42.4486977452416,52.0580667967553,349.804959899744,3.18283434929706,2.32902670197071E-05,0.000147091430052,0.000149102626373,20.6016788631121,349.942830828431,361.859073800425
91.5876337859207,23.831689624475,56.9019160368641,18.6307437039675,3.18625398894772,7.46775298757179E-05,2.42117928078277E-05,4.73134572906662E-05,15.4460227766879,44.25300129771,120.404115789303
1082.40403556986,68.9514969145229,36.7552150203698,3.20985269191929,3.18193587892633,0.000259795159981,2.13800068346022E-05,9.41195315029397E-06,2.94885249253528,8.54531665671809,1088.00178946297
2312.51284764458,74.9281103503689,49.8070725031523,2.40118694561509,3.17825166622919,0.000384213537658,1.66550897645645E-05,9.23793203595456E-06,2.32142591290821,5.81246548791567,2316.0047410421
542.520600562048,68.0455372687805,72.5634329349502,13.9248928246784,3.1773418608556,0.000186520143768,3.17259262258455E-05,2.82585837294484E-05,13.9133396152457,31.1583144286549,559.770738445913
11.8328750751132,63.9315731477413,46.5152484419762,346.768964617977,3.17984446672876,2.73353114493108E-05,0.000190880536053,0.000115316773348,27.6427151476347,347.233308227314,363.048461364734
1.66027862440081,44.2803709508352,69.2322791855109,2500.06281088692,3.18620284066061,1.01343365751473E-05,0.000346735707276,0.000448317385282,4.10730514125101,2500.1874680337,2502.63548034507
30.8332239803958,72.602162508209,66.5005511296121,201.895059281297,3.18258710785673,4.3595762077948E-05,0.000129102972421,9.70896918280306E-05,66.6991507838288,202.021465713134,237.905995939733
82.6096703976192,72.7887960647928,74.8770624064916,82.2836451049427,3.18798121388571,7.13689763924646E-05,7.76079346783555E-05,6.56049097182809E-05,82.2508731173767,131.540649077351,134.562150223713
23.7627789243358,46.4489143288462,73.7767817536182,196.711909698308,3.18424510489231,3.84104175117964E-05,9.67599816493387E-05,0.00012702673734,50.4385220005573,199.088950144955,225.779530209439
219.903077367427,68.1094425458578,70.192580990941,33.455940996046,3.18033903120652,0.000118696950523,4.99434319768662E-05,4.29393554406271E-05,33.4493507295328,66.8011398448617,253.271595807507
753.08153412085,19.4087699241467,4.39330401619934,0.164325943943495,3.17891287018546,0.000218483181263,7.45403160234892E-06,1.40201462028079E-06,0.102226004410642,0.627622967828064,753.606959641027
44.9816223017031,58.0658631252034,52.1134693648566,92.4481797240674,3.18181113496305,5.29269214144489E-05,8.85394259252251E-05,6.5386322070223E-05,79.0278950364863,93.5567842847278,127.645267962884
21.5525211220984,23.2504520612796,40.0955464028155,61.8203654241814,3.18073601017931,3.69855471264034E-05,5.23326598311357E-05,7.51272048633289E-05,36.3909455786777,66.633089149267,81.4876037454843
154.551896603916,30.1094969644652,66.5693768150559,17.6819570612434,3.18052536739276,9.78948340538654E-05,2.46213226267181E-05,4.47727893801296E-05,15.3146750424377,42.7586457857688,182.002413082373
26.1570159045592,68.6373803371248,68.9428385600715,243.878014590986,3.18317944554133,4.02964783328005E-05,0.000135495368317,0.000112289516197,57.5415632070626,243.878249804614,275.277930817503
2648.87379953316,65.4693270542903,73.8951360112763,2.85941302314388,3.17893148685748,0.000411830454463,1.39530331089097E-05,1.31617330849976E-05,2.85124286448547,6.52068763382521,2652.54435537051
135.515862925473,74.4463430528446,40.9599137730891,28.8700066614788,3.18414084172668,9.07568361894744E-05,6.25859303324887E-05,2.82710854081241E-05,26.426026383848,63.3897284841395,172.495959913419
35.7005944723161,29.8364705644061,54.581070243155,66.3532064462018,3.18196591897696,4.75274735618117E-05,5.27380766523907E-05,7.98628481034726E-05,48.9674659131105,80.8995423691007,94.2130362149397
9.4461568299835,63.1321823435225,66.5781925814644,654.773261681863,3.18130846102448,2.45670147877377E-05,0.000217986666864,0.000192214905608,21.8651060283263,654.782554697127,667.205858681025
2.82281651165758,24.8930604850292,62.8777457156751,663.750893280958,3.19122750338962,1.31093420426802E-05,0.000140457684055,0.000289858411115,7.46007428219315,664.845399036764,669.484845504469
33.6264509541098,67.3575788258473,68.0866142460046,206.56625451755,3.17901698115962,4.64240034863466E-05,0.000125441400345,0.000105974834865,67.1248077052389,206.568017196701,240.082378791269
3.02897712399227,60.5679286710089,74.6128901714709,2031.17209715306,3.18153190149753,1.37451008714912E-05,0.00035402726103,0.000359691798297,7.46069185695817,2031.22078083813,2035.65393510379
31.0803832293883,37.8130067312741,34.4013516696149,48.9460478551796,3.18753751213735,4.32593918566737E-05,6.33519153425499E-05,4.68853122707575E-05,48.3345411555209,56.5283891789526,73.8396080745194
18.2595204585216,69.9194729868446,22.5853966329638,131.459903032603,3.17703737469053,3.41482402792293E-05,0.000176939480613,4.76946648130039E-05,32.9143757666047,141.838712730431,156.502113163304
